# This file contains 'Interaction Scores' generated by rec-YnH score function
DB(Read 1) \ AD(Read 2)	"ADRM1"	"AP2B1"	"ARL2"	"BCL2L2"	"BIK"	"BNIP3"	"BNIP3L"	"BRMS1"	"BTG1"	"CCL14"	"CCND2"	"CCND3"	"CDK4"	"CDK6"	"CDKN1A"	"CDKN2D"	"CEP55"	"CNOT7"	"CTBP1"	"DAPK1"	"DDX39A"	"DMRTB1"	"EIF4EBP2"	"EXOSC1"	"EXOSC5"	"FHL3"	"GAA"	"IGF2"	"IKZF1"	"IKZF5"	"KLF3"	"LSM2"	"LSM3"	"MME"	"MORF4L1"	"MRFAP1"	"MRFAP1L1"	"MTA1"	"NMI"	"OR10AG1"	"PCNA"	"PIAS1"	"PLEKHG7"	"PPID"	"PSMC1"	"PSMC2"	"PSMD2"	"PSMD5"	"QKI"	"RBBP4"	"RBBP8"	"RBFOX2"	"RBPMS"	"REEP2"	"RING1"	"RYBP"	"S100A1"	"S100B"	"S100P"	"SARNP"	"SH3GLB1"	"SH3GLB2"	"SNX32"	"STMN2"	"STX4"	"SUPT4H1"	"SUPT5H"	"TEX11"	"TOPBP1"	"TSG101"	"UBE2I"	"UCHL5"	"VAMP2"	"VAMP3"	"WDR7"	"lam"	"largeT"	"p53"
"CCND2"	0.000000	0.000000	0.000000	0.000000	0.000000	1.581217	0.000000	0.000000	0.000000	0.000000	0.914302	0.000000	6.166231	3.606395	4.766772	0.000000	0.000000	2.230697	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.688082	0.865101	0.000000	0.000000	0.000000	0.000000	0.000000	1.102040	0.000000	0.000000	1.588820	0.000000	0.000000	0.671324	1.530145	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.318556	0.000000	0.936139	0.700192	0.000000	0.000000	0.000000	0.000000	2.970515	0.000000	1.731709	0.000000	0.568370	0.000000	0.000000	0.000000	0.278122	0.000000	0.000000
"CCND3"	0.258839	0.000000	0.670781	0.000000	0.000000	0.468581	0.000000	1.057290	0.000000	2.163865	1.435124	0.000000	5.976808	4.929234	3.132758	0.745786	0.762330	1.474401	0.000000	0.000000	1.102139	0.686343	0.354442	0.000000	0.000000	1.862838	0.000000	0.000000	0.000000	0.000000	0.000000	0.527786	1.493773	0.000000	0.471752	1.100630	1.454475	0.542548	0.788604	0.814375	0.000000	0.946388	0.000000	0.594008	0.800107	1.026400	0.456312	0.000000	4.346223	0.973178	0.000000	0.000000	0.000000	0.000000	0.773782	0.556232	0.000000	0.000000	0.403545	0.000000	1.042278	2.058994	0.566905	0.370397	0.000000	0.154213	0.000000	1.861707	0.000000	2.670256	0.000000	0.802450	0.000000	0.000000	0.000000	0.495230	0.425686	0.000000
"CDK4"	0.000000	0.000000	0.000000	0.000000	0.000000	0.972323	0.000000	0.000000	0.000000	0.000000	3.696111	5.834467	0.000000	0.000000	0.638398	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.763951	0.000000	0.000000	1.215508	0.000000	0.000000	0.000000	0.000000	0.000000	0.453233	0.814626	0.000000	0.570284	0.000000	0.000000	0.363026	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.550446	0.000000	0.000000	0.000000	1.555455	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.216101	0.000000	0.450895	0.000000	0.359307	0.000000	0.000000	0.000000	0.000000	0.000000	0.950560	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
"CDK6"	0.000000	0.000000	0.554770	0.000000	1.935477	0.000000	0.000000	0.000000	0.472364	0.000000	4.234158	5.325904	1.530312	0.000000	0.000000	0.000000	1.408533	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.003059	0.000000	0.475074	0.000000	0.000000	0.000000	0.765416	0.781924	0.000000	0.545603	0.000000	0.601301	0.346256	1.448246	0.927045	0.000000	0.704424	0.000000	0.489109	0.000000	0.000000	0.000000	0.000000	1.505140	1.717680	0.000000	0.000000	4.234158	0.000000	0.643641	0.000000	0.000000	0.000000	0.000000	0.538487	0.000000	0.504008	0.000000	0.000000	0.000000	0.342689	0.000000	1.626192	0.000000	1.044487	0.000000	0.913933	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
"CDKN1A"	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.550291	0.000000	3.696366	6.600528	3.331009	0.000000	1.116706	0.466255	0.472697	0.000000	0.000000	5.828554	0.000000	0.000000	0.000000	0.564167	1.219872	1.388592	1.181955	0.000000	0.645175	0.000000	0.000000	0.000000	0.000000	0.604209	0.000000	1.412281	0.408998	0.000000	0.000000	1.169862	0.000000	6.405029	0.000000	0.000000	0.000000	1.374110	0.439735	0.000000	0.000000	1.219872	0.994945	0.000000	0.000000	0.000000	0.000000	0.000000	0.404177	0.000000	0.000000	1.076685	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.789267	0.000000	2.487931	0.000000	1.544875	0.000000	0.000000	0.000000	0.508161	0.000000	0.000000
"CDKN2D"	0.000000	0.000000	0.000000	0.000000	1.657068	0.000000	0.000000	0.000000	0.373320	0.000000	0.000000	0.252335	0.000000	0.000000	1.004132	0.000000	1.177268	0.000000	0.000000	0.000000	0.000000	4.221934	0.000000	0.000000	0.000000	3.174344	0.000000	0.000000	0.000000	0.000000	2.869360	0.000000	2.922510	0.000000	1.264024	0.000000	0.000000	0.499374	0.000000	0.426097	0.000000	0.565511	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.461050	0.763881	0.000000	0.000000	2.962103	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.545793	2.752352	0.000000	0.000000	0.000000	0.268323	0.000000	2.315463	0.000000	3.186066	0.000000	0.419039	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
"CEP55"	0.000000	0.000000	0.903094	0.000000	0.000000	0.000000	0.000000	0.995017	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.835387	0.000000	0.000000	0.000000	0.000000	0.000000	1.435958	1.027297	0.301686	0.000000	0.000000	0.000000	0.000000	0.000000	0.981051	0.000000	0.000000	0.000000	1.036614	1.286358	0.588130	0.000000	0.000000	0.000000	1.298642	0.000000	0.806372	0.000000	1.500293	0.000000	0.000000	1.435958	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.271951	0.000000	0.000000	0.000000	0.505629	0.000000	0.828502	0.339500	0.000000	0.000000	0.582529	0.000000	2.284577	0.000000	7.077573	3.769945	1.609115	0.000000	0.000000	0.000000	0.444868	0.812882	0.000000
"CNOT7"	0.311920	0.000000	1.966440	0.000000	1.673505	1.528699	0.000000	2.890872	3.202856	0.000000	2.120563	1.492543	4.425894	0.875947	1.471201	1.915005	4.308314	0.000000	0.000000	1.220424	1.268073	2.245208	2.768643	3.517427	2.564569	5.200012	0.510473	0.682227	0.000000	0.000000	4.178074	2.089178	5.891656	0.000000	1.649728	3.469073	4.413363	1.177357	4.886958	1.395251	0.000000	3.951984	0.000000	1.416020	3.960320	4.112821	0.000000	1.035709	3.255649	3.481984	0.000000	0.000000	0.000000	0.510473	2.705044	1.676052	0.000000	3.456300	1.130410	1.788714	3.512213	4.883809	1.309146	1.886064	0.000000	1.622164	2.072661	4.777330	2.687404	5.624242	2.176639	1.812734	0.000000	0.000000	0.000000	1.490979	1.425518	0.000000
"CTBP1"	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
"DAPK1"	0.000000	0.000000	0.815713	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.905589	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.437739	1.742877	0.000000	0.000000	0.931351	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.651576	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.520682	0.000000	0.884225	0.000000	1.444976	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
"DDX39A"	0.000000	0.000000	0.341948	0.000000	0.000000	0.000000	0.000000	0.000000	0.288005	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.794143	0.000000	0.000000	0.000000	1.034666	0.000000	0.000000	0.953885	0.918199	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.335894	0.175409	0.372874	0.550065	0.000000	0.000000	0.000000	0.924185	0.000000	0.000000	0.587259	0.000000	0.000000	2.494694	1.631001	0.606202	0.000000	0.000000	0.000000	1.523142	0.714927	0.173175	0.000000	0.000000	0.000000	1.023081	1.284620	0.308593	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.662023	0.324412	0.000000	0.000000	0.000000	0.000000	0.551138	0.000000
"DMRTB1"	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.021725	0.000000	0.000000	0.000000	0.851482	0.000000	0.000000	0.000000	0.895467	0.000000	1.892388	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.642791	0.000000	0.000000	1.307224	0.447433	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.198377	0.771028	0.000000	0.000000	0.000000	4.783649	1.679527	0.000000	5.728617	7.018308	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.333210	0.740521	0.544762	0.000000	0.000000	0.516122	0.000000	0.877322	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
"EIF4EBP2"	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.306693	0.000000	0.000000	2.959234	0.000000	0.000000	1.022403	0.000000	0.282293	0.909592	0.000000	0.000000	0.000000	0.000000	0.000000	1.753599	0.000000	0.000000	0.544342	3.297305	0.000000	0.399947	0.000000	0.000000	0.000000	0.000000	3.803733	0.000000	1.325400	0.245708	0.000000	0.000000	0.000000	0.453313	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.092566	0.459450	2.648715	0.000000	0.000000	1.230085	0.546542	0.000000	0.000000	0.000000	0.000000	0.000000	1.614756	1.903116	0.000000	0.361682	0.000000	0.286442	0.000000	2.398857	0.000000	2.164084	0.000000	0.000000	0.000000	0.000000	0.000000	0.213455	0.000000	0.000000
"EXOSC1"	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.292062	0.000000	0.000000	0.000000	0.000000	0.000000	3.939499	0.000000	0.000000	5.332921	2.274506	0.000000	0.434261	0.000000	0.000000	3.079097	0.395218	1.557631	0.000000	0.870166	0.000000	0.000000	0.315323	0.000000	0.000000	0.000000	0.000000	0.000000	0.447269	0.000000	0.529952	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.091530	0.000000	0.000000	0.264686	2.468662	0.000000	0.000000	0.000000	0.000000	1.704635	0.000000	0.000000	0.000000	0.000000	0.000000	1.268806	0.000000	2.271414	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
"EXOSC5"	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.315560	0.000000	0.000000	0.000000	1.132189	0.422252	0.222216	1.011017	2.047198	1.378964	0.000000	0.000000	0.895338	3.878429	0.503589	5.252935	0.000000	3.021570	0.602616	0.000000	0.000000	0.000000	0.000000	0.733418	1.896996	0.000000	0.000000	1.653476	0.724836	0.597994	3.816931	0.000000	0.000000	0.000000	0.000000	0.327362	1.808036	0.000000	0.000000	0.000000	1.731513	0.000000	0.000000	0.000000	3.614327	0.000000	0.000000	0.190460	0.000000	0.000000	0.000000	0.892730	3.397158	3.563211	0.000000	0.000000	0.000000	0.225549	0.000000	2.792302	0.000000	1.227344	0.000000	0.000000	0.000000	0.000000	0.000000	0.796749	0.599143	0.000000
"FHL3"	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
"GAA"	0.000000	0.000000	1.107993	0.000000	0.000000	0.000000	0.000000	0.000000	0.966805	0.000000	0.998480	0.000000	0.000000	1.580698	0.406051	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.477022	0.000000	0.000000	0.000000	0.693983	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.417351	3.250860	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.063022	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.254246	0.000000	0.000000	0.000000	0.959789	0.000000	0.000000	2.203548	0.000000	0.000000	0.000000	0.000000	0.000000	3.123244	0.000000	0.000000	0.000000	0.627282	0.000000	0.000000	0.000000	0.565265	0.000000	0.000000
"IGF2"	0.577862	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.861729	0.000000	0.000000	0.000000	0.000000	0.649155	0.187958	0.359307	0.000000	0.919743	0.000000	0.000000	0.781291	0.000000	0.000000	0.000000	0.000000	0.612485	0.000000	0.000000	0.000000	0.000000	0.000000	0.635668	0.464063	0.000000	0.788455	0.000000	0.000000	0.000000	0.000000	0.561090	0.000000	0.583028	0.000000	0.000000	0.000000	0.333359	0.000000	0.000000	0.000000	0.786052	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.219075	0.527130	0.202677	0.000000	0.000000	0.000000	0.000000	1.070845	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.140997	0.516206	0.000000
"IKZF1"	0.000000	0.000000	0.563892	0.000000	0.000000	0.000000	0.000000	0.284930	0.000000	3.238439	0.000000	0.328479	0.000000	0.631741	0.000000	0.000000	0.000000	0.897046	5.335428	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.611038	0.000000	1.466291	1.250311	0.000000	2.827617	0.000000	0.000000	2.051057	0.000000	1.889561	0.000000	0.000000	0.000000	0.000000	3.385466	0.000000	0.000000	0.000000	0.296365	0.000000	0.000000	0.000000	0.000000	0.000000	0.512435	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.087881	4.847739	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
"IKZF5"	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.847672	1.161867	0.000000	0.000000	0.333950	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.580133	0.000000	0.000000	8.012733	0.000000	4.115580	0.000000	1.275244	0.000000	0.000000	0.000000	0.594983	0.000000	0.000000	0.000000	0.000000	0.390351	0.000000	0.000000	1.204317	0.571979	0.000000	0.000000	1.493110	1.489429	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.226475	0.000000	0.000000	0.000000	0.000000	0.000000	0.338773	0.000000	1.347757	0.000000	0.000000	5.943311	0.000000	0.000000	0.000000	0.000000	0.000000	0.852179	0.000000
"KLF3"	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.760543	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.902472	0.000000	1.245205	5.990664	0.000000	0.000000	0.000000	1.051667	0.000000	0.931351	3.480298	1.873138	1.179121	0.000000	0.000000	0.000000	0.000000	3.195906	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.218145	7.147929	1.828269	0.000000	0.726152	2.401503	0.000000	0.000000	0.000000	3.313395	0.800861	0.000000	0.000000	0.000000	0.000000	0.934678	0.000000	0.000000	0.000000	2.241951	0.450720	3.727411	1.236143	0.000000	0.645101	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.813114	1.282911	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
